_id	time.nobound4-4TIME.PPMIweight.LENGTH5000.SOCPOSNVAA.x	time.nobound4-4TIME.PPMIweight.LENGTH5000.SOCPOSNVAA.y	time.nobound4-4TIME.PPMIselection.LENGTH5000.SOCPOSNVAA.x	time.nobound4-4TIME.PPMIselection.LENGTH5000.SOCPOSNVAA.y	time.nobound4-4TIME.PPMIno.LENGTH5000.SOCPOSNVAA.x	time.nobound4-4TIME.PPMIno.LENGTH5000.SOCPOSNVAA.y	time.nobound3-3TIME.PPMIweight.LENGTH5000.SOCPOSNVAA.x	time.nobound3-3TIME.PPMIweight.LENGTH5000.SOCPOSNVAA.y	time.nobound3-3TIME.PPMIselection.LENGTH5000.SOCPOSNVAA.x	time.nobound3-3TIME.PPMIselection.LENGTH5000.SOCPOSNVAA.y	time.nobound3-3TIME.PPMIno.LENGTH5000.SOCPOSNVAA.x	time.nobound3-3TIME.PPMIno.LENGTH5000.SOCPOSNVAA.y	time.nobound2-2TIME.PPMIweight.LENGTH5000.SOCPOSNVAA.x	time.nobound2-2TIME.PPMIweight.LENGTH5000.SOCPOSNVAA.y	time.nobound2-2TIME.PPMIselection.LENGTH5000.SOCPOSNVAA.x	time.nobound2-2TIME.PPMIselection.LENGTH5000.SOCPOSNVAA.y	time.nobound2-2TIME.PPMIno.LENGTH5000.SOCPOSNVAA.x	time.nobound2-2TIME.PPMIno.LENGTH5000.SOCPOSNVAA.y	time.nobound1-1TIME.PPMIweight.LENGTH5000.SOCPOSNVAA.x	time.nobound1-1TIME.PPMIweight.LENGTH5000.SOCPOSNVAA.y	time.nobound1-1TIME.PPMIselection.LENGTH5000.SOCPOSNVAA.x	time.nobound1-1TIME.PPMIselection.LENGTH5000.SOCPOSNVAA.y	time.nobound1-1TIME.PPMIno.LENGTH5000.SOCPOSNVAA.x	time.nobound1-1TIME.PPMIno.LENGTH5000.SOCPOSNVAA.y	time.bound4-4TIME.PPMIweight.LENGTH5000.SOCPOSNVAA.x	time.bound4-4TIME.PPMIweight.LENGTH5000.SOCPOSNVAA.y	time.bound4-4TIME.PPMIselection.LENGTH5000.SOCPOSNVAA.x	time.bound4-4TIME.PPMIselection.LENGTH5000.SOCPOSNVAA.y	time.bound4-4TIME.PPMIno.LENGTH5000.SOCPOSNVAA.x	time.bound4-4TIME.PPMIno.LENGTH5000.SOCPOSNVAA.y	time.bound3-3TIME.PPMIweight.LENGTH5000.SOCPOSNVAA.x	time.bound3-3TIME.PPMIweight.LENGTH5000.SOCPOSNVAA.y	time.bound3-3TIME.PPMIselection.LENGTH5000.SOCPOSNVAA.x	time.bound3-3TIME.PPMIselection.LENGTH5000.SOCPOSNVAA.y	time.bound3-3TIME.PPMIno.LENGTH5000.SOCPOSNVAA.x	time.bound3-3TIME.PPMIno.LENGTH5000.SOCPOSNVAA.y	time.bound2-2TIME.PPMIweight.LENGTH5000.SOCPOSNVAA.x	time.bound2-2TIME.PPMIweight.LENGTH5000.SOCPOSNVAA.y	time.bound2-2TIME.PPMIselection.LENGTH5000.SOCPOSNVAA.x	time.bound2-2TIME.PPMIselection.LENGTH5000.SOCPOSNVAA.y	time.bound2-2TIME.PPMIno.LENGTH5000.SOCPOSNVAA.x	time.bound2-2TIME.PPMIno.LENGTH5000.SOCPOSNVAA.y	time.bound1-1TIME.PPMIweight.LENGTH5000.SOCPOSNVAA.x	time.bound1-1TIME.PPMIweight.LENGTH5000.SOCPOSNVAA.y	time.bound1-1TIME.PPMIselection.LENGTH5000.SOCPOSNVAA.x	time.bound1-1TIME.PPMIselection.LENGTH5000.SOCPOSNVAA.y	time.bound1-1TIME.PPMIno.LENGTH5000.SOCPOSNVAA.x	time.bound1-1TIME.PPMIno.LENGTH5000.SOCPOSNVAA.y	time.LEMMAREL.PPMIweight.LENGTH5000.SOCPOSNVAA.x	time.LEMMAREL.PPMIweight.LENGTH5000.SOCPOSNVAA.y	time.LEMMAREL.PPMIselection.LENGTH5000.SOCPOSNVAA.x	time.LEMMAREL.PPMIselection.LENGTH5000.SOCPOSNVAA.y	time.LEMMAREL.PPMIno.LENGTH5000.SOCPOSNVAA.x	time.LEMMAREL.PPMIno.LENGTH5000.SOCPOSNVAA.y	time.LEMMAPATH.PPMIweight.LENGTH5000.SOCPOSNVAA.x	time.LEMMAPATH.PPMIweight.LENGTH5000.SOCPOSNVAA.y	time.LEMMAPATH.PPMIselection.LENGTH5000.SOCPOSNVAA.x	time.LEMMAPATH.PPMIselection.LENGTH5000.SOCPOSNVAA.y	time.LEMMAPATH.PPMIno.LENGTH5000.SOCPOSNVAA.x	time.LEMMAPATH.PPMIno.LENGTH5000.SOCPOSNVAA.y
time/NN/Encow_sample_23390/43	19.010821658827552	21.62204452362695	-27.63268661116728	2.8967681926889806	22.844441411487324	-24.91721848696462	-16.98755620355358	20.492812561603326	20.64821923161836	2.014881984678937	1.57922768859519	31.31667630785464	-15.4585032769174	-0.5542859712157633	-7.158431911325993	-4.461218170567244	20.31254829053987	-10.340269358489353	14.770705362061149	-5.033158127402855	-1.6119182840040214	-13.952025246346182	-13.349601010641035	-7.271801675712023	16.63650475693594	0.02123322118009691	-23.096933162127826	5.464001093552213	-2.7197846793000364	-37.8640790981252	14.944260262378174	19.09072843998842	-25.38213317563867	-5.226468724471465	20.116098659985155	-7.971023226104059	-7.658204168125847	-17.889460849477924	-1.9442390275778436	-16.833750739718543	-12.83038456068642	-21.18026846390416	-3.6476827723228658	10.163508060850507	2.010511405029003	-10.83541625605503	-5.12898506951071	-11.169021192870632	0	0	0	0	0	0	-11.321077329046366	9.691670273454656	0.4191718048972223	-25.730103178375163	20.526100721084127	-10.380170635815098
time/NN/Encow_sample_21861/28	-9.880933116109453	12.431188211010262	-9.313650967809332	15.916817699965316	22.05294555057263	23.07086573146588	-21.04273403032835	-17.58645533858574	26.952871987877074	-17.745580672998226	-14.145146907963852	16.337482139304747	8.129158578518547	-25.101675722708954	17.613360403926794	-23.727542896949842	13.655625691648542	31.785327716189467	0	0	0	0	0	0	-9.757307827028134	27.097224526102757	-27.117800524902947	-21.7024345228226	36.80912587269519	6.664751015590275	26.461196388935164	-22.598487922157542	-3.041924253509738	-42.22970894816627	-43.70475148128779	-4.607338428009663	-10.314320976523474	7.236925794010798	-34.93161306291353	-0.7612348414802602	26.763230094392938	-18.56579478955996	0	0	0	0	0	0	2.858826809231477	-7.533324432538556	0.4772442063010375	-9.063963558289489	-10.857391358507574	3.043275582348049	-19.84234515833914	24.50122524762364	-1.2561724167124277	18.090916866931664	-7.9685218341735515	-17.760669274047093
time/NN/Encow_sample_24872/32	23.816533309368356	-22.537083263091578	9.033840084920246	17.138097054127144	-26.503563027321952	-7.143798039440849	16.948385786792915	-37.369951882452575	-3.736751436265256	-2.118115824647264	-23.859381809707248	0.6491082739524187	3.7227733276216823	21.298295414308782	32.67680089109095	-8.941708671016999	-12.751881873775567	27.127070295259465	0	0	0	0	0	0	1.8811263147814545	-39.15428692926074	5.703646609609667	-11.438821770782868	-20.60732946471622	12.502993901995605	-22.471808690766814	23.195529126643475	-29.668022163329614	14.771946089867713	-22.70800154422495	-12.82156560661893	16.195697617229055	28.243427635315737	-7.732942877836604	19.58780840550265	-17.909206756724583	20.11696342630143	0	0	0	0	0	0	0	0	0	0	0	0	-18.741261042663854	-0.46611243588965195	16.656521185066584	-3.4397146814567807	3.506217032396173	-7.298787764402406
time/NN/Encow_sample_14986/58	22.176973088415544	13.380915260895799	-21.46274164223097	2.5782296910022855	30.443173162155613	-18.248285917463445	-12.287272143902022	6.817427334611026	26.72336492064958	8.412811678786333	-3.5840968627082885	27.900988922417913	-15.52431625528044	11.185104781582597	-11.836568017195676	-9.692380361317571	24.943240366750707	-13.048069323704896	8.327001754574214	2.989590250972938	-3.3501308216992713	9.789187831814958	20.200400345531058	1.2986846136032648	9.190678871646165	0.38843631511878585	-16.99240133216892	10.330224014759738	6.610726859310429	-35.08126305997612	11.507436048892153	17.017996778169	-21.925346892629662	-6.222020013495695	16.563829523909455	-8.880843955378785	-8.703636899252219	-26.827775885891022	-4.959607606497893	-22.547905130814577	-16.508930997068152	-20.489113853777678	-13.738462791014642	2.6217081562400733	-10.935295127008088	7.787581505521325	9.16334878573156	13.547856057643001	0	0	0	0	0	0	-1.9487696807186126	15.585797442939596	3.8348280105157313	-26.757712624700424	23.27327616336801	-9.76541251400857
time/NN/Encow_sample_14977/46	1.5308910064819323	21.60164372738168	21.993844098409635	-13.65257364172813	-3.8692927534224424	-6.471443643579067	-3.91352679052488	15.97466189413989	-0.5322129901806402	-10.6008020828552	25.515105687170692	7.710555777493582	0	0	0	0	0	0	0	0	0	0	0	0	18.95424782309483	-12.04750722962047	20.41599803248931	18.002066270577572	16.59721375766708	9.390942698955172	4.002615530188924	18.69207409292511	2.221620668171563	6.50543798158399	27.095528127002478	22.742327036857866	0	0	0	0	0	0	0	0	0	0	0	0	3.639735771701398	-8.112390520470276	0.37745824736966854	-7.925679736919925	-11.506899569278238	4.178343514372165	-3.2023811143784613	-9.081000328256069	-18.242341979561647	13.451646557813472	-18.605111609969757	-3.180776989083163
time/NNS/Encow_sample_21581/61	-3.6138741881543264	-2.4747338208191922	7.569048298559959	-18.434937036820944	12.767146985621032	12.609206797172174	-7.062715199353008	-15.11894317570753	24.747176145658077	-7.809694679747495	18.198175721850255	23.13759662993636	2.371682795910819	-18.921288174860113	10.00956398489412	-9.38279612904	7.327780541669875	-3.009048946079871	11.57626175234534	1.6661779495062394	-0.4105438560957326	13.529688601047129	24.84091323117386	-0.6387121245083764	-1.0539835267000763	24.190502112102227	5.801336322464604	20.072705553509397	8.617040311369484	-2.9067125645065865	15.471252514108023	-11.844268431703723	-14.271400556273534	-15.58304723535959	1.2420709553874003	-2.3028838624404178	-8.171355638466933	11.130547744421019	-22.390071523522543	4.771261941199205	10.797601819666731	-18.037313187762038	-12.142022027855667	6.156441054581962	-12.03978885703518	11.803199333827218	11.693796759827308	17.97125483212842	0	0	0	0	0	0	-12.84275105084553	-0.1926775641327958	-15.172702724299741	-10.678501941436117	9.808821695031295	12.552528149949032
time/NN/Encow_sample_20302/9	4.841660212272158	-0.019915013781583456	-16.39242439958125	-1.9829795716433551	31.290904433638495	-33.437109674673636	-4.157596650848453	29.186671927890654	2.8592870134535526	23.156776626284095	29.547303531251007	4.215217715055592	-21.63816821461824	-9.18610138378372	-0.8912653699600905	-1.4672172086139168	16.614423939815524	-9.021585302096215	0	0	0	0	0	0	0	0	0	0	0	0	-7.603742983073265	22.77833141319828	-0.8171263789917342	14.974610547586881	22.15671763725817	18.079500730453244	9.748028725519765	25.722657466270707	-15.255129491230793	-11.879350990847671	-6.220524558647383	-24.514578362546576	0	0	0	0	0	0	0	0	0	0	0	0	-14.845392457677422	-11.625324748464537	6.7256168222288455	4.296222453091027	-4.004503108258495	18.714685333624644
time/NN/Encow_sample_7661/67	-2.792307187188232	-7.219127178235953	12.22143581222321	25.636587468828807	-12.012983311342786	28.047127981442443	-2.273294088874127	-9.882046678851538	8.538949003834176	-22.210167282849632	-27.855667399567164	0.2429055907003965	2.4509062282218252	-13.66865678772555	4.662267505350794	-22.279636348751158	-4.871522941412942	21.947087207345973	-5.380238144921237	-3.1154175741408636	5.904309012618846	7.565913669412	11.228025762819406	-1.1603013987467408	1.8315561606204513	22.02933427392803	1.9187204688259407	-16.633542204455285	-24.45569605159431	6.147411475952024	7.505577456994666	-8.883762856025337	4.485508653044079	-21.672971942567493	-21.842810396785644	-14.785114184538916	-7.491057097564128	15.681610135468928	3.7687229125503032	18.89016109606228	-8.130571633003274	14.414014044045205	8.600349700842335	-1.497329043581102	-9.857020780363463	-2.8804000143236204	9.351779114888762	3.592726468717832	-10.047818883290322	2.6258925205851402	-13.147053993648289	11.718299431759112	13.704497998983776	-2.7680260240060104	22.409537844582033	-26.710128230266307	-1.4964339897989596	47.49464401496457	-46.192591033527876	-5.915521788204159
time/NN/Encow_sample_22594/26	19.28620833398488	24.47948416896505	-29.615305070412546	4.012127317629954	27.52490603173793	-25.54204140489701	-18.54471548487897	23.49450995388287	20.667418603007295	5.391301484314436	0.07043137462989583	36.04543790342269	-15.282139687573533	12.587332475869548	-11.07953283414814	-7.8091594416801495	27.516928438588806	-10.92883410105815	0	0	0	0	0	0	-18.660883589915763	-8.81573067255916	24.57623884306055	2.1632657045669297	4.441915766754152	29.93336713676481	-22.885485999218513	-10.53869646735389	20.065111968343686	7.964994946840955	4.749749330496775	-19.845148389667756	15.202354553304056	-5.4246943639901035	21.13370194229585	-9.452835553362235	17.106379304992252	12.90458589624737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.5934530460751	31.44385633775806
time/NN/Encow_sample_4184/15	12.40479912682624	5.907877589609726	4.636408375460067	-30.675895998570734	-0.37672538049495197	8.8448625077877	-5.122778453854567	7.584194127089185	-1.8647153620991932	30.678896564311824	26.509535154708107	-0.5879446393144705	-1.4237915872679556	7.859038947759866	-5.605078833085741	12.20032828366596	-25.874665473831584	16.311063670874066	7.565865929918583	-6.996370415280669	1.4035139193793522	-2.2755593204098004	-2.1684577698118686	-3.527788805386961	13.047390298107736	-14.7060227539921	13.692384224775328	28.543405576205195	26.61478876838133	0.6251353435590765	2.333942263988624	11.258870824019022	5.759973169822399	12.956149738880619	19.011572524394317	25.919319687385645	-1.285738340253666	-6.505051162085302	8.534530608051945	-3.2533864711766163	19.650440663966613	-0.06402263947098295	-2.9057784976140666	1.8083151052125492	2.5055900852204678	-3.0871166147361007	-1.581180001329032	-1.950807990255352	0	0	0	0	0	0	-11.768570060572841	-14.893302549462172	0.2972303791975326	11.102571266014818	-14.331883876205088	13.999328334624481
time/NN/Encow_sample_26617/75	10.943781001590953	13.985975414004056	-25.553467668714955	-3.0554188798209925	32.74655177417921	-23.42494650314276	-12.269386846596447	29.740483461497075	12.10687865832306	7.96743283773817	5.409219549038109	30.536836479072992	-23.3020597140917	8.835139291784749	-14.663936864900798	-11.162229909425285	22.885884525884165	-11.807052966572389	7.961619284172485	3.9298160126750963	-3.943577082105849	10.514439121185667	19.957222571888256	-0.46894858829750646	21.38012494348048	5.6033789245205545	-18.70661575400396	2.417758083530624	-6.727321083608895	-38.22937563236492	25.75610829410242	18.842685170366313	-18.719210780336493	-2.656907060953777	16.99392821069669	-13.860052764835572	-16.22590980928721	-20.901402604457395	-2.9614006330281195	-19.64937020741188	-16.33331113173837	-22.08428577193991	-13.608209505516681	1.9350036400073827	-11.769980442455939	6.855490999508937	9.797499069040114	13.121220749930597	1.950925002093806	-6.841649236586343	1.2849285885073503	-10.122044883984314	-9.226924036377135	2.7710913682205156	-4.115398432074382	-8.46805611301729	-13.481887639665121	17.727345868972638	-20.888669607091305	4.086219468175801
time/NN/Encow_sample_1621/21	-0.3911198744135132	7.291856893224635	3.9017069320481244	27.18790991382782	24.096191578492256	-6.581511455153275	-11.2508412575045	-2.8827148526670943	16.937109856988545	-25.86132717288461	-30.464476103786556	14.437070211220888	-4.338041495247995	-10.92247810359894	-2.7609302923271817	-20.000567402809864	0.9094440227050469	16.758900915439032	0	0	0	0	0	0	-2.1690789343304164	14.707745586334434	-3.6546047190248836	-11.383182871477567	-26.986046370519908	1.7654883525474112	21.817739824265956	-4.564938363269585	5.432421519264541	-31.946782956700705	-29.771032000888738	-4.130160865305335	-14.401019039960524	11.215691544759624	0.7414066607583545	10.813787531820445	-10.899965392033836	6.728962060944446	0	0	0	0	0	0	0	0	0	0	0	0	-8.041406414686145	3.2698969013424786	-7.383753846758167	-16.623458523902073	14.951234752064666	6.510597388955259
time/NNS/Encow_sample_21374/67	-17.981878978140276	-7.429681463009119	25.594470729028288	12.26874437682468	-25.46564626356464	-18.03436743870225	11.896167811562869	-10.796207052416596	-16.212020692616004	-29.038117196810518	-28.157025388482026	-20.72056809000036	16.446164209799147	-12.897906555591199	-26.773489172430377	4.971874348633228	-13.844584396896643	6.133045830335318	-11.232966006000664	5.378461158289693	11.93388750698003	17.108077898953564	2.923091365880386	14.234012223461743	16.312864995039536	27.144808115552486	19.936676692070897	-23.959508911675208	2.467510038740994	9.011979653280443	-1.4499254585483985	-21.38927400399754	22.118680974945953	-7.711966555477974	-6.080219343371942	-34.67470058893257	6.770464261307076	11.825673472281636	22.25331788613259	7.485033403720738	4.686542856212899	28.41959544550815	17.902625151421155	-4.518523743497846	-12.280098639025102	-13.80371433919581	19.962285012034368	-2.6983223474316684	0	0	0	0	0	0	-27.071561159689356	6.6304141234519385	18.207948068428262	-9.371919664902322	7.356048012395309	-11.917885769625382
time/NN/Encow_sample_10145/50	-8.83297304358179	12.191616551096253	-9.308364812759663	17.201997843920708	22.975832621770962	21.19058792797375	-20.90635827626062	-18.467705803171018	25.790331204676512	-17.1351966477161	-12.773736181495147	16.73966748322738	9.168513936055604	-25.447773218637153	18.17043971142999	-23.12378281450421	13.950903720088082	30.849028490117913	0	0	0	0	0	0	-8.674755671149073	27.171471717636592	-28.10020591821197	-20.36673218715654	38.20307022301455	6.323722912562451	25.861189040916752	-22.27910942421848	-3.6032318003669896	-40.64489002661871	-41.755019984404846	-5.513697035191455	-11.015928995015585	7.0673773167950475	-34.57778582420748	-1.5404060656029706	25.951417836953695	-17.085794193530596	0	0	0	0	0	0	1.8697116086519647	-6.240233458661389	1.0035839860130218	-8.650096451349569	-9.670492236624002	3.2635917090649813	-19.320257099414743	24.212780533660787	-0.8940159768378874	19.113127396144375	-9.757746960060542	-17.951356276521786
time/NN/Encow_sample_19697/12	-29.89219057768708	-22.956358297870327	34.113692230787166	-4.122219440433077	-34.34072613015865	13.60784424938783	33.30137637751278	4.328684321964893	-37.156701697243854	-5.71863611826825	-0.3865787913437688	-41.67899131926294	28.824872514340363	5.1161226538626545	-19.43901885500988	25.788955896468988	-28.249638319706058	-10.600156342659798	-4.476182937904635	19.221982233901002	-11.56642158311576	-1.3158106939428555	-16.584184721774776	5.521051873705007	-29.3322254899837	-8.426337539169817	32.54084416832914	5.354717083927969	18.772422730363875	27.81967118791976	-28.177631898661623	-14.566722862184115	31.884390043087777	13.750041751445936	-28.080218938168493	24.316758055427513	22.303243784233445	-8.804177133280767	27.05552180176322	-10.079286327520853	22.64951652092884	26.601797110093365	-6.003180065560339	-15.541070648193918	13.618536186801443	2.8807291866680447	-16.99328711042212	-4.938423835107232	3.398632400293329	-17.666315782101403	-9.196530125400335	-7.793343643480096	-1.9539301614076152	11.597969818724287	-3.2328948300153155	-24.732290420247413	-6.786087013639563	0.5639887158740142	-2.592317973947833	5.317703097271392
time/NN/Encow_sample_22124/13	-34.058943351875044	2.774560623530319	-15.407527419445568	12.541430395196395	27.156394459493328	-3.9875977162427936	25.87282651048029	20.30220406126978	5.643520211670372	3.539407025076212	-21.77954613762395	18.110292198091976	0	0	0	0	-26.297990356974402	-2.8120377368766847	0	0	0	0	0	0	-3.8754602128014817	-18.012704507208337	-13.854972263796913	26.303517609950433	13.400409058521145	-22.430815102403617	-31.409835589155552	3.4755980304787792	25.519370365507893	21.468782329077115	7.680992889949468	23.30041601135035	0	0	0	0	0	0	0	0	0	0	0	0	0.27556086981909883	8.677015325514464	7.511619857368618	0.19863768422926203	-2.6454495077697753	-7.352775370515119	23.729299389390267	-17.389571889741408	-0.8318629977584665	36.83198736351064	-38.915439641157406	-0.07190386921862855
time/NN/Encow_sample_29848/34	16.61990160656549	19.321599924651075	-20.532879706653265	-5.1455201248369855	-14.721053484534158	22.553547781444657	0	0	0	0	-24.58618993557553	0.9937279253975265	0	0	0	0	-1.3107680028684976	23.22911060649617	0	0	0	0	0	0	0	0	0	0	-23.147800149515323	10.052216425563957	0	0	0	0	-22.84805602309486	-11.822471048450238	0	0	0	0	-7.007334596157085	9.873271106446603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9.65493285145269	-9.076062104762357
time/NN/Encow_sample_9301/29	17.573689435622864	-15.656957258423533	14.974743400759989	28.04232088329593	-6.479549483961233	2.0151508884679203	15.63892794155272	-29.208465015017502	14.375504399236904	-16.215144748696762	12.383981127644445	3.6388674977229067	1.7310830171658638	24.25413987432753	20.0692363368081	-25.44241530005275	12.372820702730895	0.2672159234714341	0	0	0	0	0	0	2.9848615167550876	-28.91445710306673	1.7769336022643196	-19.796384632518013	-2.001100857282916	2.3897512324287056	-11.718138415838135	22.62716996529536	-1.6840710458360737	-18.255038462657467	11.92009242161127	13.320328893209078	13.388776177103383	27.9202559297045	-38.29992053177245	-2.2091442137622246	-6.515701413523999	-25.61652406095815	-8.466986659082975	-3.6741500696212634	4.897303194341379	5.422062404859475	-3.596166116008959	-21.723928774254002	0	0	0	0	0	0	-9.514875501500057	0.7239873412068907	7.31853996166928	-13.418459502838953	23.299185923391498	-3.189918371144474
time/NNS/Encow_sample_32179/54	-7.966300431872717	-2.9722143197899276	15.368440029046456	0.8509536448798454	19.734834970964368	6.19337892578447	-2.9150932647140353	-14.821110264863256	-4.668172822413516	-17.280312678913724	-1.790824000747422	0.25738244142629885	7.602184767340733	-18.39485895861152	11.474020888824313	-17.009257281489337	15.713987599351677	21.76206478227309	-9.127212095794135	0.24028822866722244	11.743913431272876	11.725340255676883	13.678434595236466	-6.947024798354865	6.682316955141578	24.73709290156159	16.443435564356754	-9.783796398133749	7.70267685245993	-11.640470570937326	12.437816828273073	-15.652633308255098	-8.740040802397253	-14.130032661839024	0.3167172874707905	6.688531138319362	-3.6377874615725965	11.359659616583167	-28.50108808275182	4.646428787558453	15.900604360647097	-18.051339896949322	12.998194813810882	-3.143589659024536	-13.709471314360073	-7.708047264193002	14.807768254954015	0.4493450028795	5.350702867309105	14.220165914322543	13.46549072036494	6.485693787300116	1.9066127498155354	-15.020233994816193	-22.86104715779846	15.049869702345333	19.13564552463001	-18.291751227037757	17.982114343104968	-18.857749698968558
time/NN/Encow_sample_24448/9	-28.61631073517789	-31.700550514591338	37.082149680321194	-10.407216315994418	-33.391159459687366	-3.663621707133864	40.86814632404274	2.7984906232233846	-42.1913386217158	-7.3587900892379166	-1.9606511680554204	-26.498345370839022	33.89659512916166	8.213537826350981	-22.21773898067686	27.664705533753427	-20.6281264276142	-1.9563421415907354	-1.3065440676751263	19.387552520518014	-8.65833856865278	-1.5763499780304093	-17.139325476743537	2.377580563005849	-31.259041783065225	-15.765889277500778	36.56254261083	10.48710277339392	-7.053774101806598	32.93775428059317	-35.93145802791573	-15.401806475022003	35.10295413515967	18.54478381018509	2.108068933253421	-28.382434783101793	28.873274455984646	-6.908293358039982	26.713310448400268	-13.712662429031846	14.389203520137036	22.005562879562692	-6.037206660020349	-19.405108488827345	12.793389123404525	-0.25589169049274885	-13.162935370093717	-6.759906397537981	7.3162604997500384	-7.012790410470924	-0.921400431746464	-13.609847116009584	-14.60039897121646	2.0065070625354924	-14.536918957683547	6.993555804108508	-0.8882474968307854	1.1174903792776338	-0.5279137928407573	9.235289338953988
time/NN/Encow_sample_17659/14	7.0345555494806264	-27.71847992635016	-2.4224716442867416	-47.18528002898559	-47.621960053364226	4.199300284190316	2.8333538184237472	-30.413518957851267	-11.189273365823176	-7.734190486540565	46.93576454320678	8.340366677452828	-7.220538435961643	-18.061814745967723	23.248189169963396	-10.27911273244496	-17.602436555482342	-29.85826405138516	-7.700146786530684	-10.957113039644117	-9.772790612152848	-16.09105923933773	13.947284246324863	9.723056884604052	-14.986397610819202	-28.1105579614729	-44.26454182702916	-19.09342262190365	-7.304644479435547	47.49137823291651	-17.136392918700096	9.231783149979643	-31.588184373353098	26.75018786214112	0.7456003543463402	43.236064057913296	1.345941281939189	25.87089498429516	-15.318441335975889	23.894608895607526	-25.13268292483268	22.877374829381033	8.477194711537704	7.158558733703944	0.9702289545287452	10.916864921185965	-5.2612743891847575	14.185351361094334	13.280485599222569	-3.7834653606863755	11.059019323877518	-9.023927367597528	-12.816323843431626	-6.685573013018541	13.301912533970217	-11.666619595130259	-12.73726823073525	30.545621438936458	-27.38338196920869	-11.14717903069599
time/NN/Encow_sample_28291/14	20.881799005183552	-17.775764980504704	-6.492251563827111	-7.205403907256278	11.775764066678827	-17.89112374555918	15.504624113287926	-34.96208294588651	5.722117749183337	19.059540326102884	23.46873275309545	12.603207090031551	-16.769675355341434	14.869053393891498	2.866931628347434	1.3467379154321988	19.045630805594104	-3.5717527430289295	0	0	0	0	0	0	1.1469549911310029	-33.255665485212766	-12.060662837775034	22.80594048207596	18.015495684395294	-21.057148227506957	-19.0419844786556	23.00053658066273	-2.398428289137989	9.886286648624873	29.681023556210473	19.2689925719415	-12.872101396221195	-26.711784187181713	-7.930882101800533	-10.057376096877364	3.744907214688776	-19.219568910208874	0	0	0	0	0	0	4.739811885651316	-5.929115019793842	0.30309294741293	-8.866180483954427	-8.944039106740625	3.617698098216147	-7.431097247157196	-5.616640567143546	-7.5797623974340365	19.187970248783333	-14.05034433792424	-5.422150201047743
time/NN/Encow_sample_2958/92	-31.273413276191373	-24.94289806277322	-24.272687438681665	11.753325883972687	22.20139772050754	-19.45031345308362	35.50109401370263	6.859046754821872	-42.19779876761581	-0.8817217539260537	-6.987732161384352	-46.45489974286639	28.16794796464004	7.329357287183956	-18.237503324105102	27.494258558451765	-32.66739953062967	-11.78733594040591	-5.413157558675544	19.733650327364593	-10.95252581895333	-0.9473572873930702	-16.28395129937862	4.5540753057891346	-31.503977928836864	-7.89236540410941	-27.025733618378187	14.406021899252366	2.217366077351449	-29.72425791983164	-29.472338203780687	-16.995210579619165	38.65927969244199	13.289073301597616	-21.580220805350177	26.198839913031346	24.125099218086024	-9.764254491776118	29.204646472928044	-10.435408720732127	21.463167938785865	29.87605602896217	-5.121835058380775	-15.522613880145933	13.756330531154301	2.3055266496490923	-16.468566047607805	-5.388497519723694	3.7745716472285396	-17.41721970808371	-9.28211641918621	-7.557143254719511	-2.22201233939553	11.13174508550327	-1.653464853257	-24.90306629757339	-5.4208260310572385	1.051867652626465	-1.7991838252400458	6.583870373354303
time/NN/Encow_sample_11268/28	-0.8539863552270722	17.13567192430011	23.134888716723665	-14.949862025322787	-10.94903575892233	6.341158321332043	-5.77507879657625	26.438762534772845	-17.784751313647565	14.341456087131586	-2.848777587051312	-2.1779662899256733	-27.56050182393151	1.9361126186707893	2.1037115241214956	14.624761375407543	-1.5021513515351201	-11.963789462269698	12.876324142203558	3.070401881484449	-2.1377926252533164	15.139283016600896	24.952110932030497	3.3575433557728442	19.29822809804635	-16.743641214941647	23.276424319655185	18.85423150175998	-2.704841563621754	9.214439097424606	21.614002673071802	15.436279808777732	9.63462720291714	28.366735467612745	-1.354962015012393	4.47289919865205	-19.828162384487353	-17.207992953642272	-23.83528012995606	-5.988471686196785	-2.3440082286919823	-7.592465195413669	-13.509511992536224	7.840759729504804	-10.014868323109836	11.8217655351207	7.696565188062406	18.21300317662208	-9.113791466652758	10.643231969041791	0.8925379557868502	17.787478025925502	17.165687518338707	11.025647519408707	17.727440140082827	13.20428320943871	19.252579655947343	-30.252597890299224	20.952364156512775	17.550081694089652
